Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Springboot HTTP 1.1 500 users:bzm - HTTP2 Sampler,500,12,10,21,1.35,0.000%,5.00962,12.85,0.00,2627.0
TOTAL,500,12,10,21,1.35,0.000%,5.00962,12.85,0.00,2627.0
