timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1719190094755,56,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,57,0,7
1719190094812,25,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,25,0,0
1719190094837,18,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,17,0,0
1719190094855,35,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,35,0,0
1719190094890,17,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,17,0,0
1719190094907,16,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,16,0,0
1719190094923,16,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,15,0,0
1719190094938,17,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,17,0,0
1719190094955,16,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,16,0,0
1719190094971,15,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,15,0,0
1719190094986,16,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,15,0,0
1719190095001,16,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,15,0,0
1719190095016,15,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,15,0,0
1719190095031,15,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,14,0,0
1719190095045,15,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,15,0,0
1719190095060,15,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,15,0,0
1719190095075,15,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,14,0,0
1719190095089,16,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,16,0,1
1719190095105,15,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,14,0,0
1719190095119,17,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,16,0,0
1719190095135,15,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,14,0,0
1719190095149,14,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,14,0,0
1719190095163,15,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,14,0,0
1719190095177,14,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,14,0,0
1719190095191,14,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,13,0,0
1719190095204,17,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,16,0,0
1719190095220,14,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,13,0,0
1719190095233,13,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,13,0,0
1719190095246,13,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,13,0,0
1719190095259,13,bzm - HTTP2 Sampler,200,OK,Stress Ballerina 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,13,0,0
