timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1720957727246,29,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2363,321,3,3,https://localhost:9090/users/getAllUsers,29,0,6
1720957727256,26,HTTP Request,200,OK,Stress Ballerina 1-2,text,true,,2363,321,4,4,https://localhost:9090/users/getAllUsers,26,0,5
1720957727265,28,HTTP Request,200,OK,Stress Ballerina 1-3,text,true,,2363,321,5,5,https://localhost:9090/users/getAllUsers,28,0,5
1720957727276,22,HTTP Request,200,OK,Stress Ballerina 1-4,text,true,,2363,321,6,6,https://localhost:9090/users/getAllUsers,22,0,5
1720957727275,23,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2363,321,6,6,https://localhost:9090/users/getAllUsers,23,0,5
1720957727285,26,HTTP Request,200,OK,Stress Ballerina 1-5,text,true,,2363,321,7,7,https://localhost:9090/users/getAllUsers,26,0,5
1720957727282,29,HTTP Request,200,OK,Stress Ballerina 1-2,text,true,,2363,321,7,7,https://localhost:9090/users/getAllUsers,29,0,5
1720957727293,31,HTTP Request,200,OK,Stress Ballerina 1-3,text,true,,2363,321,8,8,https://localhost:9090/users/getAllUsers,31,0,5
1720957727296,38,HTTP Request,200,OK,Stress Ballerina 1-6,text,true,,2363,321,9,9,https://localhost:9090/users/getAllUsers,38,0,5
1720957727306,83,HTTP Request,200,OK,Stress Ballerina 1-7,text,true,,2363,321,15,15,https://localhost:9090/users/getAllUsers,83,0,5
1720957727298,92,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2363,321,15,15,https://localhost:9090/users/getAllUsers,92,0,6
1720957727298,92,HTTP Request,200,OK,Stress Ballerina 1-4,text,true,,2363,321,15,15,https://localhost:9090/users/getAllUsers,92,0,6
1720957727311,91,HTTP Request,200,OK,Stress Ballerina 1-2,text,true,,2363,321,16,16,https://localhost:9090/users/getAllUsers,90,0,6
1720957727311,98,HTTP Request,200,OK,Stress Ballerina 1-5,text,true,,2363,321,17,17,https://localhost:9090/users/getAllUsers,98,0,6
1720957727316,97,HTTP Request,200,OK,Stress Ballerina 1-8,text,true,,2363,321,17,17,https://localhost:9090/users/getAllUsers,97,0,5
1720957727324,93,HTTP Request,200,OK,Stress Ballerina 1-3,text,true,,2363,321,18,18,https://localhost:9090/users/getAllUsers,93,0,5
1720957727325,104,HTTP Request,200,OK,Stress Ballerina 1-9,text,true,,2363,321,19,19,https://localhost:9090/users/getAllUsers,103,0,6
1720957727334,100,HTTP Request,200,OK,Stress Ballerina 1-6,text,true,,2363,321,19,19,https://localhost:9090/users/getAllUsers,99,0,6
1720957727365,78,HTTP Request,200,OK,Stress Ballerina 1-13,text,true,,2363,321,20,20,https://localhost:9090/users/getAllUsers,77,0,5
1720957727356,91,HTTP Request,200,OK,Stress Ballerina 1-12,text,true,,2363,321,21,21,https://localhost:9090/users/getAllUsers,90,0,4
1720957727345,102,HTTP Request,200,OK,Stress Ballerina 1-11,text,true,,2363,321,21,21,https://localhost:9090/users/getAllUsers,101,0,5
1720957727335,118,HTTP Request,200,OK,Stress Ballerina 1-10,text,true,,2363,321,21,21,https://localhost:9090/users/getAllUsers,117,0,6
1720957727376,88,HTTP Request,200,OK,Stress Ballerina 1-14,text,true,,2363,321,22,22,https://localhost:9090/users/getAllUsers,88,0,6
1720957727385,86,HTTP Request,200,OK,Stress Ballerina 1-15,text,true,,2363,321,23,23,https://localhost:9090/users/getAllUsers,86,0,6
1720957727389,92,HTTP Request,200,OK,Stress Ballerina 1-7,text,true,,2363,321,24,24,https://localhost:9090/users/getAllUsers,92,0,6
1720957727390,91,HTTP Request,200,OK,Stress Ballerina 1-4,text,true,,2363,321,24,24,https://localhost:9090/users/getAllUsers,91,0,5
1720957727390,113,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2363,321,26,26,https://localhost:9090/users/getAllUsers,113,0,5
1720957727396,107,HTTP Request,200,OK,Stress Ballerina 1-16,text,true,,2363,321,26,26,https://localhost:9090/users/getAllUsers,107,0,6
1720957727413,118,HTTP Request,200,OK,Stress Ballerina 1-8,text,true,,2363,321,29,29,https://localhost:9090/users/getAllUsers,117,0,6
1720957727406,125,HTTP Request,200,OK,Stress Ballerina 1-17,text,true,,2363,321,29,29,https://localhost:9090/users/getAllUsers,124,0,7
1720957727402,129,HTTP Request,200,OK,Stress Ballerina 1-2,text,true,,2363,321,29,29,https://localhost:9090/users/getAllUsers,128,0,9
1720957727409,122,HTTP Request,200,OK,Stress Ballerina 1-5,text,true,,2363,321,29,29,https://localhost:9090/users/getAllUsers,121,0,5
1720957727415,123,HTTP Request,200,OK,Stress Ballerina 1-18,text,true,,2363,321,30,30,https://localhost:9090/users/getAllUsers,123,0,5
1720957727418,126,HTTP Request,200,OK,Stress Ballerina 1-3,text,true,,2363,321,30,30,https://localhost:9090/users/getAllUsers,126,0,6
1720957727429,127,HTTP Request,200,OK,Stress Ballerina 1-9,text,true,,2363,321,32,32,https://localhost:9090/users/getAllUsers,127,0,5
1720957727425,131,HTTP Request,200,OK,Stress Ballerina 1-19,text,true,,2363,321,32,32,https://localhost:9090/users/getAllUsers,131,0,6
1720957727436,130,HTTP Request,200,OK,Stress Ballerina 1-20,text,true,,2363,321,33,33,https://localhost:9090/users/getAllUsers,129,0,5
1720957727434,135,HTTP Request,200,OK,Stress Ballerina 1-6,text,true,,2363,321,33,33,https://localhost:9090/users/getAllUsers,135,0,5
1720957727443,136,HTTP Request,200,OK,Stress Ballerina 1-13,text,true,,2363,321,34,34,https://localhost:9090/users/getAllUsers,136,0,5
1720957727445,140,HTTP Request,200,OK,Stress Ballerina 1-21,text,true,,2363,321,34,34,https://localhost:9090/users/getAllUsers,139,0,5
1720957727447,138,HTTP Request,200,OK,Stress Ballerina 1-12,text,true,,2363,321,34,34,https://localhost:9090/users/getAllUsers,137,0,5
1720957727447,149,HTTP Request,200,OK,Stress Ballerina 1-11,text,true,,2363,321,36,36,https://localhost:9090/users/getAllUsers,149,0,5
1720957727453,149,HTTP Request,200,OK,Stress Ballerina 1-10,text,true,,2363,321,36,36,https://localhost:9090/users/getAllUsers,149,0,5
1720957727456,146,HTTP Request,200,OK,Stress Ballerina 1-22,text,true,,2363,321,36,36,https://localhost:9090/users/getAllUsers,146,0,5
1720957727464,160,HTTP Request,200,OK,Stress Ballerina 1-14,text,true,,2363,321,38,38,https://localhost:9090/users/getAllUsers,160,0,6
