timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1719061703439,16,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-1,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,16,0,1
1719061703455,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-1,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061703465,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-1,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719061703476,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-1,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061703486,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-1,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061703496,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-1,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,1
1719061703506,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-1,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,11,0,1
1719061703518,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-1,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719061703530,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-1,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719061703541,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-1,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719061703940,18,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-2,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,18,0,2
1719061703958,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-2,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719061703969,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-2,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061703979,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-2,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061703989,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-2,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061703999,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-2,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061704009,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-2,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061704019,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-2,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719061704030,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-2,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719061704039,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-2,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061704439,13,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-3,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,13,0,0
1719061704452,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-3,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061704462,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-3,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061704472,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-3,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061704482,14,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-3,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,14,0,0
1719061704496,12,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-3,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,12,0,1
1719061704508,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-3,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719061704519,12,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-3,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,12,0,0
1719061704531,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-3,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719061704542,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-3,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,12,0,0
1719061704940,16,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-4,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,16,0,2
1719061704956,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-4,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061704966,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-4,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061704976,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-4,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061704986,8,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-4,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719061704995,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-4,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719061705005,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-4,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719061705014,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-4,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719061705023,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-4,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,1
1719061705033,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-4,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719061705437,17,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 100 users 1-5,text,true,,2629,0,1,1,http://localhost:8080/users/getAllUsers,17,0,1
