timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1719063275820,16,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,16,0,1
1719063275836,12,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,12,0,0
1719063275849,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719063275860,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719063275871,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063275881,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719063275892,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063275903,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719063275912,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-1,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,11,0,0
1719063275920,12,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-2,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,13,0,0
1719063275923,14,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-1,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,14,0,0
1719063275933,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-2,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719063275944,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-2,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063275954,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-2,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063275964,12,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-2,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,12,0,0
1719063275976,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-2,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063275986,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-2,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063275996,13,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-2,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,13,0,0
1719063276009,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-2,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,11,0,0
1719063276021,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-2,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,12,0,0
1719063276020,13,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-3,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,13,0,0
1719063276033,13,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-3,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,13,0,0
1719063276046,22,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-3,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,22,0,0
1719063276069,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-3,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063276079,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-3,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719063276088,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-3,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719063276099,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-3,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063276109,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-3,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719063276118,12,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-3,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,12,0,0
1719063276120,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-4,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,11,0,0
1719063276130,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-3,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,11,0,0
1719063276131,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-4,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,11,0,0
1719063276142,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-4,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719063276153,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-4,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719063276162,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-4,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063276172,12,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-4,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,12,0,0
1719063276184,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-4,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063276194,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-4,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063276204,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-4,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719063276213,12,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-4,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,13,0,0
1719063276219,14,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-5,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,14,0,1
1719063276233,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-5,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063276243,31,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-5,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,31,0,0
1719063276274,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-5,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063276284,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-5,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719063276293,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-5,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063276303,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-5,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719063276313,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-5,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,10,0,0
1719063276320,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-6,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,11,0,0
1719063276323,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-5,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,9,0,0
1719063276331,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-6,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,10,0,0
1719063276332,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-5,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,10,0,0
1719063276341,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-6,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719063276352,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-6,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719063276361,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-6,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063276371,8,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-6,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719063276380,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-6,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719063276389,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-6,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063276399,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-6,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719063276408,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-6,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,11,0,0
1719063276420,12,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-7,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,12,0,0
1719063276432,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-7,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719063276443,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-7,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063276453,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-7,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063276463,28,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-7,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,29,0,0
1719063276492,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-7,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063276502,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-7,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719063276512,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 1.1 1000 users 1-7,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,11,0,0
