Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Java HTTP 2 100 users:bzm - HTTP2 Sampler,1000,10,7,25,2.05,0.000%,20.16576,51.77,0.00,2629.0
TOTAL,1000,10,7,25,2.05,0.000%,20.16576,51.77,0.00,2629.0
