timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1720917033512,194,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,194,0,1
1720917033706,100,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,100,0,1
1720917033806,69,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,69,0,0
1720917033875,77,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,77,0,1
1720917033952,68,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,68,0,0
1720917034020,66,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,66,0,1
1720917034086,56,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,56,0,0
1720917034142,52,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,52,0,0
1720917034194,61,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,61,0,1
1720917034255,60,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,60,0,1
1720917034315,50,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,50,0,0
1720917034365,39,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,39,0,1
1720917034404,38,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,38,0,1
1720917034442,40,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,40,0,1
1720917034482,39,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,39,0,1
1720917034522,40,HTTP Request,200,OK,Stress Ballerina 1-1,text,true,,2344,379,1,1,http://localhost:9090/users/getAllUsers,40,0,0
