timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1719070191029,20,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,20,0,1
1719070191050,13,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,13,0,0
1719070191064,13,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,13,0,0
1719070191077,14,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,14,0,0
1719070191091,17,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,17,0,0
1719070191108,12,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-1,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,12,0,0
1719070191121,17,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-1,text,true,,2454,0,2,2,http://localhost:9090/users/getAllUsers,17,0,0
1719070191129,24,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-2,text,true,,2454,0,2,2,http://localhost:9090/users/getAllUsers,24,0,0
1719070191138,26,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-1,text,true,,2454,0,2,2,http://localhost:9090/users/getAllUsers,26,0,0
1719070191154,15,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-2,text,true,,2454,0,2,2,http://localhost:9090/users/getAllUsers,15,0,0
1719070191165,13,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-1,text,true,,2454,0,2,2,http://localhost:9090/users/getAllUsers,13,0,0
1719070191169,13,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-2,text,true,,2454,0,2,2,http://localhost:9090/users/getAllUsers,13,0,0
1719070191178,22,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-1,text,true,,2454,0,2,2,http://localhost:9090/users/getAllUsers,22,0,0
1719070191182,24,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-2,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,24,0,0
1719070191206,13,bzm - HTTP2 Sampler,200,OK,Ballerina HTTP 1.1 1000 users 1-2,text,true,,2454,0,1,1,http://localhost:9090/users/getAllUsers,13,0,0
