timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1719015651394,13,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,14,0,1
1719015651408,12,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,13,0,0
1719015651421,10,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,11,0,0
1719015651432,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719015651442,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719015651452,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719015651462,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719015651472,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719015651482,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-1,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719015651492,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-1,text,true,,2514,0,2,2,http://localhost:8080/users/getAllUsers,12,0,0
1719015651494,13,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-2,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,13,0,1
1719015651507,11,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-2,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,12,0,0
1719015651519,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-2,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719015651529,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-2,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,9,0,0
1719015651538,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-2,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
1719015651548,9,bzm - HTTP2 Sampler,200,OK,Java HTTP 2 1000 users 1-2,text,true,,2514,0,1,1,http://localhost:8080/users/getAllUsers,10,0,0
