Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Java HTTP 2 1000 users:bzm - HTTP2 Sampler,10000,10,7,21,1.50,0.000%,99.97101,256.66,0.00,2629.0
TOTAL,10000,10,7,21,1.50,0.000%,99.97101,256.66,0.00,2629.0
