Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Java HTTP 2 100 users:bzm - HTTP2 Sampler,1000,8,6,25,1.88,0.000%,20.16617,49.51,0.00,2514.0
TOTAL,1000,8,6,25,1.88,0.000%,20.16617,49.51,0.00,2514.0
